,id,title,condition,thumbnail_id,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,thumbnail,currency_id,order_backend,price,original_price,sale_price,sold_quantity,available_quantity,official_store_id,use_thumbnail_id,accepts_mercadopago,tags,shipping,stop_time,seller,seller_address,address,attributes,installments,winner_item_id,catalog_listing,discounts,promotions,inventory_id,variation_filters,variations_data,differential_pricing,variation_id
0,MLA1391381637,Google Chromecast 3 Hdmi Streaming Media Player Negro Color,new,611797-MLU70727381401_072023,MLA25300687,gold_special,https://www.mercadolibre.com.ar/google-chromecast-3-hdmi-streaming-media-player-negro-color/p/MLA25300687,buy_it_now,MLA,MLA352001,MLA-STREAMING_MEDIA_DEVICES,http://http2.mlstatic.com/D_611797-MLU70727381401_072023-I.jpg,ARS,1,38452.0,,,50,50,,True,True,"['good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['mandatory_free_shipping'], 'benefits': None, 'promise': None}",2043-10-02T18:20:12.000Z,"{'id': 328024080, 'nickname': 'TECNOWAYSRL', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2018-06-13T14:53:00.000-04:00', 'tags': ['normal', 'eshop', 'mshops', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/TECNOWAYSRL', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'gold', 'transactions': {'canceled': 175, 'completed': 2700, 'period': 'historic', 'ratings': {'negative': 0.05, 'neutral': 0.02, 'positive': 0.93}, 'total': 2875}, 'metrics': {'sales': {'period': '60 days', 'completed': 61}, 'claims': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 0, 'real_rate': 0}}, 'delayed_handling_time': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 0, 'real_rate': 0}}, 'cancellations': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 0, 'real_rate': 0}}}}, 'eshop': {'eshop_id': 368614, 'seller': 328024080, 'nick_name': 'TECNOWAYSRL', 'eshop_status_id': 1, 'site_id': 'MLA', 'eshop_experience': 0, 'eshop_rubro': None, 'eshop_locations': [], 'eshop_logo_url': 'http://http2.mlstatic.com/eshops-logo/328024080v88ef95.png'}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-S', 'name': 'Santa Fe'}, 'city': {'id': 'TUxBQ1JPUzg1Yjg3', 'name': 'Rosario'}}","{'state_id': 'AR-S', 'state_name': 'Santa Fe', 'city_id': 'TUxBQ1JPUzg1Yjg3', 'city_name': 'Rosario'}","[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '14342600', 'value_name': 'Chromecast 3', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '14342600', 'name': 'Chromecast 3', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '52701', 'value_name': 'Google', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '52701', 'name': 'Google', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LENGTH', 'name': 'Largo', 'value_id': '-1', 'value_name': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 6536000100455122}], 'source': 6536000100455122, 'value_type': 'number_unit'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '340816', 'value_name': 'Chromecast', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '340816', 'name': 'Chromecast', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '21921002', 'value_name': 'GA00439-LA', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '21921002', 'name': 'GA00439-LA', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}]","{'quantity': 12, 'amount': 7228.98, 'rate': 125.6, 'currency_id': 'ARS'}",,True,,[],,,,,
0,MLA1512651894,Chromecast Google Tv Hd 8gb 2gb Ram 60 Fps Wifi Bluetooth Hdmi 4ta Gen Blanco,new,827053-MLU71854976633_092023,MLA21237756,gold_special,https://www.mercadolibre.com.ar/chromecast-google-tv-hd-8gb-2gb-ram-60-fps-wifi-bluetooth-hdmi-4ta-gen-blanco/p/MLA21237756,buy_it_now,MLA,MLA352001,MLA-STREAMING_MEDIA_DEVICES,http://http2.mlstatic.com/D_827053-MLU71854976633_092023-I.jpg,ARS,2,54999.58,,,500,250,,True,True,"['good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'mode': 'me2', 'tags': ['mandatory_free_shipping'], 'benefits': None, 'promise': None}",2043-09-15T04:00:00.000Z,"{'id': 1197794363, 'nickname': 'DOCEHOGAR EXPRESS', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2022-09-13T16:10:47.000-04:00', 'tags': ['normal', 'credits_profile', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/DOCEHOGAR+EXPRESS', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 1405, 'completed': 17117, 'period': 'historic', 'ratings': {'negative': 0.21, 'neutral': 0.03, 'positive': 0.76}, 'total': 18522}, 'metrics': {'sales': {'period': '60 days', 'completed': 5009}, 'claims': {'period': '60 days', 'rate': 0.0032, 'value': 17}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0407, 'value': 190}, 'cancellations': {'period': '60 days', 'rate': 0.0011, 'value': 6}}}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'city': {'id': None, 'name': 'Melchor Romero'}}","{'state_id': 'AR-B', 'state_name': 'Buenos Aires', 'city_id': None, 'city_name': 'Melchor Romero'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '52701', 'value_name': 'Google', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '52701', 'name': 'Google', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '340816', 'value_name': 'Chromecast', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '340816', 'name': 'Chromecast', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '15925757', 'value_name': 'GA03131', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '15925757', 'name': 'GA03131', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}]","{'quantity': 12, 'amount': 10339.92, 'rate': 125.6, 'currency_id': 'ARS'}",,True,,[],,,,,
0,MLA1485847292,Xiaomi Mi Tv Stick Mdz-24-aa - Negro - 8 Gb - 1 Gb - Control De Voz,new,890199-MLA43336333673_092020,MLA15984003,gold_special,https://www.mercadolibre.com.ar/xiaomi-mi-tv-stick-mdz-24-aa-negro-8-gb-1-gb-control-de-voz/p/MLA15984003,buy_it_now,MLA,MLA352001,MLA-STREAMING_MEDIA_DEVICES,http://http2.mlstatic.com/D_890199-MLA43336333673_092020-I.jpg,ARS,3,49799.99,,,50,1,,True,True,"['good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'meli_choice_candidate']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['self_service_in', 'mandatory_free_shipping'], 'benefits': None, 'promise': None}",2043-08-23T04:00:00.000Z,"{'id': 264842031, 'nickname': 'TECH4U_ARG', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2017-07-18T14:14:40.000-04:00', 'tags': ['normal', 'mshops', 'credits_profile', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/TECH4U_ARG', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 386, 'completed': 5803, 'period': 'historic', 'ratings': {'negative': 0.02, 'neutral': 0.02, 'positive': 0.96}, 'total': 6189}, 'metrics': {'sales': {'period': '60 days', 'completed': 2040}, 'claims': {'period': '60 days', 'rate': 0.0023, 'value': 5}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0004, 'value': 1}, 'cancellations': {'period': '60 days', 'rate': 0.0009, 'value': 2}}}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'city': {'id': 'TUxBQlBBTDI1MTVa', 'name': 'Palermo'}}","{'state_id': 'AR-C', 'state_name': 'Capital Federal', 'city_id': 'TUxBQlBBTDI1MTVa', 'city_name': 'Palermo'}","[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '8863908', 'value_name': 'MDZ-24-AA', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '8863908', 'name': 'MDZ-24-AA', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '59387', 'value_name': 'Xiaomi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}, {'id': 'LENGTH', 'name': 'Largo', 'value_id': '7862637', 'value_name': '9.2 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 9.2, 'unit': 'cm'}, 'values': [{'id': '7862637', 'name': '9.2 cm', 'struct': {'number': 9.2, 'unit': 'cm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '8840953', 'value_name': 'Mi TV Stick', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '8840953', 'name': 'Mi TV Stick', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '17593311', 'value_name': '28 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 28, 'unit': 'g'}, 'values': [{'id': '17593311', 'name': '28 g', 'struct': {'number': 28, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]","{'quantity': 12, 'amount': 9362.4, 'rate': 125.6, 'currency_id': 'ARS'}",,True,,[],,,,,
0,MLA1373748181,Google Chromecast With Google Tv De Voz 4.ª Generación 4k 8gb Snow Con 2gb De Memoria Ram,new,877966-MLA44401093823_122020,MLA16233185,gold_special,https://www.mercadolibre.com.ar/google-chromecast-with-google-tv-de-voz-4-generacion-4k-8gb-snow-con-2gb-de-memoria-ram/p/MLA16233185,buy_it_now,MLA,MLA352001,MLA-STREAMING_MEDIA_DEVICES,http://http2.mlstatic.com/D_877966-MLA44401093823_122020-I.jpg,ARS,4,61000.0,,,4,1,,True,True,"['extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['mandatory_free_shipping'], 'benefits': None, 'promise': None}",2043-06-12T04:00:00.000Z,"{'id': 668916751, 'nickname': 'ROSARIO EXCLUSIVOS', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2020-11-06T15:08:31.000-04:00', 'tags': ['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/ROSARIO_EXCLUSIVOS', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'gold', 'transactions': {'canceled': 191, 'completed': 1515, 'period': 'historic', 'ratings': {'negative': 0.15, 'neutral': 0, 'positive': 0.85}, 'total': 1706}, 'metrics': {'sales': {'period': '60 days', 'completed': 283}, 'claims': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 1, 'real_rate': 0.0031}}, 'delayed_handling_time': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 3, 'real_rate': 0.0102}}, 'cancellations': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 5, 'real_rate': 0.0155}}}}, 'eshop': {'eshop_id': 501326, 'seller': 668916751, 'nick_name': 'ROSARIO EXCLUSIVOS', 'eshop_status_id': 1, 'site_id': 'MLA', 'eshop_experience': 0, 'eshop_rubro': None, 'eshop_locations': [], 'eshop_logo_url': 'http://http2.mlstatic.com/eshops-logo/logo-668916751-1683307714743.jpeg'}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-S', 'name': 'Santa Fe'}, 'city': {'id': 'TUxBQ1JPUzg1Yjg3', 'name': 'Rosario'}}","{'state_id': 'AR-S', 'state_name': 'Santa Fe', 'city_id': 'TUxBQ1JPUzg1Yjg3', 'city_name': 'Rosario'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '52701', 'value_name': 'Google', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '52701', 'name': 'Google', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'LENGTH', 'name': 'Largo', 'value_id': '8032855', 'value_name': '162 mm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 162, 'unit': 'mm'}, 'values': [{'id': '8032855', 'name': '162 mm', 'struct': {'number': 162, 'unit': 'mm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '9169579', 'value_name': 'Chromecast with Google TV', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '9169579', 'name': 'Chromecast with Google TV', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '17821030', 'value_name': '63 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 63, 'unit': 'g'}, 'values': [{'id': '17821030', 'name': '63 g', 'struct': {'number': 63, 'unit': 'g'}, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'number_unit'}]","{'quantity': 12, 'amount': 11468, 'rate': 125.6, 'currency_id': 'ARS'}",,True,,[],,,,,
0,MLA1169331764,Google Chromecast 2.ª Generación Full Hd 256mb Negro Con 512mb De Memoria Ram,new,673013-MLA32691559312_102019,MLA6125039,gold_special,https://www.mercadolibre.com.ar/google-chromecast-2-generacion-full-hd-256mb-negro-con-512mb-de-memoria-ram/p/MLA6125039,buy_it_now,MLA,MLA352001,MLA-STREAMING_MEDIA_DEVICES,http://http2.mlstatic.com/D_673013-MLA32691559312_102019-I.jpg,ARS,5,42290.73,42290.73,,25,500,,True,True,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'brand_verified', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'mode': 'me2', 'tags': ['self_service_in', 'mandatory_free_shipping'], 'benefits': None, 'promise': None}",2042-09-10T04:00:00.000Z,"{'id': 61852079, 'nickname': 'INTEGRADOS ARGENTINOS', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2008-12-10T08:27:26.000-04:00', 'tags': ['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/INTEGRADOS+ARGENTINOS', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 7974, 'completed': 105108, 'period': 'historic', 'ratings': {'negative': 0.08, 'neutral': 0.02, 'positive': 0.9}, 'total': 113082}, 'metrics': {'sales': {'period': '60 days', 'completed': 12768}, 'claims': {'period': '60 days', 'rate': 0.0038, 'value': 52}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0163, 'value': 209}, 'cancellations': {'period': '60 days', 'rate': 0.0043, 'value': 59}}}, 'eshop': {'eshop_id': 53210, 'seller': 61852079, 'nick_name': 'INTEGRADOS ARGENTINOS', 'eshop_status_id': 2, 'site_id': 'MLA', 'eshop_experience': 0, 'eshop_rubro': None, 'eshop_locations': [], 'eshop_logo_url': 'http://http2.mlstatic.com/eshops-logo/61852079v257a34.png'}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'city': {'id': 'TUxBQkNIQTM5NjBa', 'name': 'Chacarita'}}","{'state_id': 'AR-C', 'state_name': 'Capital Federal', 'city_id': 'TUxBQkNIQTM5NjBa', 'city_name': 'Chacarita'}","[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': None, 'value_name': 'NC2-6A5', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'NC2-6A5', 'struct': None, 'source': 510278957040621}], 'source': 510278957040621, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '52701', 'value_name': 'Google', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '52701', 'name': 'Google', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LENGTH', 'name': 'Largo', 'value_id': '9871250', 'value_name': '51.81 mm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 51.81, 'unit': 'mm'}, 'values': [{'id': '9871250', 'name': '51.81 mm', 'struct': {'number': 51.81, 'unit': 'mm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '11281877', 'value_name': 'Chromecast', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11281877', 'name': 'Chromecast', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '19174041', 'value_name': '39.1 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 39.1, 'unit': 'g'}, 'values': [{'id': '19174041', 'name': '39.1 g', 'struct': {'unit': 'g', 'number': 39.1}, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'number_unit'}]","{'quantity': 12, 'amount': 7950.66, 'rate': 125.6, 'currency_id': 'ARS'}",,True,,[],,,,,
0,MLA1469960346,Onn Uhd Streaming 4k 2 Gb Ram Google Tv 2023 Color Negro Tipo De Control Remoto Control De Voz,new,647351-MLU70403055690_072023,MLA24249930,gold_special,https://www.mercadolibre.com.ar/onn-uhd-streaming-4k-2-gb-ram-google-tv-2023-color-negro-tipo-de-control-remoto-control-de-voz/p/MLA24249930,buy_it_now,MLA,MLA352001,MLA-STREAMING_MEDIA_DEVICES,http://http2.mlstatic.com/D_647351-MLU70403055690_072023-I.jpg,ARS,6,39020.0,,,100,1,,True,True,"['moderation_penalty', 'extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['self_service_in', 'mandatory_free_shipping'], 'benefits': None, 'promise': None}",2043-08-05T04:00:00.000Z,"{'id': 656691895, 'nickname': 'INVERSIONES BERNAL', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2020-10-08T18:04:47.000-04:00', 'tags': ['normal', 'mshops', 'credits_profile', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/INVERSIONES+BERNAL', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 367, 'completed': 5566, 'period': 'historic', 'ratings': {'negative': 0.08, 'neutral': 0.04, 'positive': 0.88}, 'total': 5933}, 'metrics': {'sales': {'period': '60 days', 'completed': 1498}, 'claims': {'period': '60 days', 'rate': 0.0076, 'value': 12}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0204, 'value': 28}, 'cancellations': {'period': '60 days', 'rate': 0.0006, 'value': 1}}}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'city': {'id': None, 'name': 'Bernal'}}","{'state_id': 'AR-B', 'state_name': 'Buenos Aires', 'city_id': None, 'city_name': 'Bernal'}","[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '23155898', 'value_name': '2323a', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '23155898', 'name': '2323a', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '11546966', 'value_name': 'Onn.', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11546966', 'name': 'Onn.', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'LENGTH', 'name': 'Largo', 'value_id': '10140695', 'value_name': '4.9 ', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 4.9, 'unit': '""'}, 'values': [{'id': '10140695', 'name': '4.9 ""', 'struct': {'unit': '""', 'number': 4.9}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '23155896', 'value_name': 'Walmart', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '23155896', 'name': 'Walmart', 'struct': None, 'source': 1000427007642219}], 'source': 1000427007642219, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '11616397', 'value_name': 'UHD Streaming Device', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11616397', 'name': 'UHD Streaming Device', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}]","{'quantity': 12, 'amount': 7335.76, 'rate': 125.6, 'currency_id': 'ARS'}",,True,,[],,,,,
